Wall time,Step,Value
1726906755.9625063,1,3.2960708141326904
1726906817.0845025,2,2.835758686065674
1726906878.7011573,3,2.740798234939575
1726906937.7069995,4,2.6440038681030273
1726906995.9046485,5,2.526571273803711
1726907051.9209619,6,2.450313091278076
1726907113.3109982,7,2.3666670322418213
1726907173.5309558,8,2.3270223140716553
1726907234.5116549,9,2.2380495071411133
1726907294.1844664,10,2.1507606506347656
1726907353.9501374,11,2.1195907592773438
1726907414.0404284,12,2.0648984909057617
1726907473.531714,13,2.03033185005188
1726907533.2682178,14,1.9893691539764404
1726907593.5010116,15,1.947356939315796
1726907652.4955697,16,1.9189682006835938
1726907707.7250252,17,1.872252106666565
1726907766.5696037,18,1.8382861614227295
1726907824.9053614,19,1.8047987222671509
1726907883.6119075,20,1.7850816249847412
1726907937.9766214,21,1.7775142192840576
1726907996.8694618,22,1.7539606094360352
1726908055.0603714,23,1.7251211404800415
1726908113.7511747,24,1.7159783840179443
1726908171.4464567,25,1.7095191478729248
1726908229.2557921,26,1.6832733154296875
1726908286.421054,27,1.6622955799102783
1726908344.2855463,28,1.6540182828903198
1726908397.6089392,29,1.656240463256836
1726908451.2277272,30,1.64430832862854
1726908507.9246216,31,1.626922845840454
1726908564.5268002,32,1.6203100681304932
1726908621.3919017,33,1.609931230545044
1726908674.4206123,34,1.6002477407455444
1726908731.0287006,35,1.6015287637710571
1726908873.2698774,36,1.5868937969207764
1726908925.1724293,37,1.5742295980453491
1726908977.2430537,38,1.5656688213348389
1726909033.3110569,39,1.571258783340454
1726909089.8223894,40,1.5735597610473633
1726909145.6769996,41,1.549169898033142
1726909197.2330358,42,1.5409280061721802
1726909253.6489174,43,1.5514228343963623
1726909304.7184522,44,1.5277246236801147
1726909356.7658594,45,1.5409926176071167
1726909414.1106365,46,1.5252866744995117
1726909473.9377003,47,1.532362461090088
1726909525.4633458,48,1.5417470932006836
1726909577.1426163,49,1.5176063776016235
1726909628.6223738,50,1.5201971530914307
1726909679.0943666,51,1.5104188919067383
1726909730.5028472,52,1.5105161666870117
1726909781.9047,53,1.5002856254577637
1726909837.6635957,54,1.4968467950820923
1726909977.1506312,55,1.5031696557998657
1726910028.695912,56,1.5002596378326416
1726910078.8494568,57,1.4958305358886719
1726910130.115275,58,1.480114459991455
1726910185.8022187,59,1.5010727643966675
1726910236.2446787,60,1.4795560836791992
1726910287.073499,61,1.4933148622512817
1726910337.7832386,62,1.469543695449829
1726910394.290823,63,1.4633864164352417
1726910445.8653753,64,1.4716508388519287
1726910498.3282719,65,1.4638293981552124
1726910548.8174777,66,1.4626413583755493
1726910599.6159306,67,1.457114815711975
1726910650.1660645,68,1.4451802968978882
1726910701.057061,69,1.4459922313690186
1726910749.574577,70,1.4459450244903564
1726910802.4756272,71,1.4497692584991455
1726910853.2969964,72,1.4629943370819092
1726910908.5116806,73,1.4409929513931274
1726910964.0971854,74,1.445680856704712
1726911014.5646815,75,1.4475520849227905
1726911070.3644204,76,1.4341944456100464
1726911120.9664888,77,1.423855185508728
1726911171.9091806,78,1.4227056503295898
1726911222.6254005,79,1.4204134941101074
1726911273.7616806,80,1.436067819595337
1726911324.163822,81,1.4209260940551758
1726911374.837648,82,1.4246625900268555
1726911424.9876235,83,1.4149941205978394
1726911480.9438026,84,1.42628014087677
1726911531.5383384,85,1.4166632890701294
1726911582.7010145,86,1.4140886068344116
1726912746.5368333,87,1.4158893823623657
1726912803.1322658,88,1.4100747108459473
1726912854.1380308,89,1.4123276472091675
1726912905.0545342,90,1.4034831523895264
1726912956.1561477,91,1.4129520654678345
1726913006.5966516,92,1.3928903341293335
1726913057.1197507,93,1.4121736288070679
1726913107.7329369,94,1.403881311416626
1726913158.4223127,95,1.39629328250885
1726913208.9090433,96,1.3938144445419312
1726913258.9515965,97,1.3925795555114746
1726913309.3623981,98,1.3910120725631714
1726913359.7167993,99,1.3813673257827759
1726913409.8862755,100,1.3795937299728394
1726913460.1582196,101,1.3876519203186035
1726913510.5955224,102,1.3706969022750854
1726913561.068536,103,1.37952721118927
1726913611.769199,104,1.3811968564987183
1726913662.544762,105,1.3841325044631958
1726913712.9753706,106,1.3709182739257812
1726913763.6661172,107,1.3668041229248047
1726913814.1013172,108,1.364852786064148
1726913864.5292048,109,1.3662188053131104
1726913915.5795436,110,1.3596245050430298
1726913965.824333,111,1.3694571256637573
1726914016.2457738,112,1.362351417541504
1726914067.343907,113,1.3633925914764404
1726914123.0147946,114,1.3493285179138184
1726914177.510196,115,1.3517637252807617
1726914228.1932793,116,1.3506019115447998
1726914279.0845616,117,1.3542191982269287
1726914329.5959492,118,1.3493711948394775
1726914380.4912019,119,1.3555442094802856
1726914430.9607682,120,1.3496216535568237
1726914481.9095669,121,1.3442431688308716
1726914532.6777549,122,1.3521614074707031
1726914587.8428214,123,1.3400146961212158
1726914638.9200623,124,1.349774956703186
1726914694.5585465,125,1.3485980033874512
1726914745.130159,126,1.3473752737045288
1726914795.9521608,127,1.3525491952896118
1726914846.8355324,128,1.3392412662506104
1726914897.1942325,129,1.3492975234985352
1726914947.5184186,130,1.343032956123352
1726914997.434615,131,1.3369441032409668
1726915047.8808806,132,1.3346807956695557
1726915097.8529003,133,1.340388536453247
1726915147.4868696,134,1.3274401426315308
1726915197.605209,135,1.3229472637176514
1726915247.7244925,136,1.3349707126617432
1726915297.9360566,137,1.3367189168930054
1726915348.0093262,138,1.3154464960098267
1726915401.8701558,139,1.32691490650177
1726915451.9129233,140,1.323005199432373
1726915502.008576,141,1.3242740631103516
1726915552.4001226,142,1.3175629377365112
1726915602.7015097,143,1.316220760345459
1726915652.6615083,144,1.3134896755218506
1726915702.4252722,145,1.3148374557495117
1726915752.2618225,146,1.3116960525512695
1726915803.4060986,147,1.314684510231018
1726915853.3597257,148,1.3107584714889526
1726915903.6052237,149,1.312244176864624
1726915953.8565648,150,1.306027889251709
1726916003.4985387,151,1.3028335571289062
1726916053.5106452,152,1.3043467998504639
1726916103.6461775,153,1.3075506687164307
1726916154.7966201,154,1.3182404041290283
1726916204.9690135,155,1.3052772283554077
1726916256.221486,156,1.2987096309661865
1726916307.0853865,157,1.2960251569747925
1726916357.5471046,158,1.3023836612701416
1726916408.3054771,159,1.3060786724090576
1726916458.7453532,160,1.3042378425598145
1726916509.1598203,161,1.2908034324645996
1726916559.8695135,162,1.2952951192855835
1726916610.6843786,163,1.296806812286377
1726916661.2391887,164,1.2967404127120972
1726916712.1456325,165,1.304170846939087
1726916767.2022042,166,1.3063253164291382
1726916817.2381465,167,1.2988852262496948
1726916867.7336621,168,1.2942439317703247
1726916922.3606408,169,1.2859432697296143
1726916970.5163536,170,1.297285795211792
1726917021.0168521,171,1.2823938131332397
1726917071.7374566,172,1.2814514636993408
1726917121.950921,173,1.2927114963531494
1726917172.7233362,174,1.2871696949005127
1726917222.8203075,175,1.2866265773773193
1726917273.2901058,176,1.2963370084762573
1726917323.704855,177,1.2852654457092285
1726917374.2268667,178,1.2980759143829346
1726917424.4133193,179,1.288089394569397
1726917474.4956298,180,1.2768642902374268
1726917524.771172,181,1.2886213064193726
1726917574.751733,182,1.27974534034729
1726917625.0000873,183,1.2893157005310059
1726917675.2897108,184,1.287142038345337
1726917725.1927357,185,1.2860082387924194
